location,target_end_date,reference_date,target,horizon,output_type,output_type_id,value,model
Toronto,2026-02-14,2026-02-07,wk inc flu hosp,1,quantile,0.1,35,AI4Casting_Hub-Flatline
Toronto,2026-02-14,2026-02-07,wk inc flu hosp,1,quantile,0.25,43,AI4Casting_Hub-Flatline
Toronto,2026-02-14,2026-02-07,wk inc flu hosp,1,quantile,0.5,45,AI4Casting_Hub-Flatline
Toronto,2026-02-14,2026-02-07,wk inc flu hosp,1,quantile,0.75,47,AI4Casting_Hub-Flatline
Toronto,2026-02-14,2026-02-07,wk inc flu hosp,1,quantile,0.9,55,AI4Casting_Hub-Flatline
Toronto,2026-02-14,2026-02-07,wk inc flu hosp,1,quantile,0.975,92,AI4Casting_Hub-Flatline
West,2026-02-14,2026-02-07,wk inc flu hosp,1,quantile,0.025,0,AI4Casting_Hub-Flatline
West,2026-02-14,2026-02-07,wk inc flu hosp,1,quantile,0.1,9,AI4Casting_Hub-Flatline
West,2026-02-14,2026-02-07,wk inc flu hosp,1,quantile,0.25,17,AI4Casting_Hub-Flatline
West,2026-02-14,2026-02-07,wk inc flu hosp,1,quantile,0.5,19,AI4Casting_Hub-Flatline
West,2026-02-14,2026-02-07,wk inc flu hosp,1,quantile,0.75,21,AI4Casting_Hub-Flatline
West,2026-02-14,2026-02-07,wk inc flu hosp,1,quantile,0.9,29,AI4Casting_Hub-Flatline
West,2026-02-14,2026-02-07,wk inc flu hosp,1,quantile,0.975,66,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.025,52,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.1,52,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.25,52,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.5,52,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.75,52,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.9,52,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.975,52,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.025,66,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.1,66,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.25,66,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.5,66,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.75,66,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.9,66,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.975,66,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.025,19,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.1,19,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.25,19,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.5,19,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.75,19,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.9,19,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.975,19,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.025,2,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.1,2,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.25,2,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.5,2,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.75,2,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.9,2,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.975,2,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.025,294,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.1,294,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.25,294,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.5,294,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.75,294,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.9,294,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.975,294,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.025,63,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.1,63,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.25,63,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.5,63,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.75,63,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.9,63,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.975,63,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.025,94,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.1,94,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.25,94,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.5,94,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.75,94,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.9,94,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc covid hosp,0,quantile,0.975,94,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.025,37,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.1,37,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.25,37,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.5,37,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.75,37,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.9,37,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.975,37,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.025,48,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.1,48,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.25,48,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.5,48,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.75,48,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.9,48,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.975,48,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.025,4,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.1,4,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.25,4,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.5,4,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.75,4,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.9,4,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.975,4,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.025,0,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.1,0,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.25,0,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.5,0,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.75,0,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.9,0,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.975,0,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.025,188,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.1,188,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.25,188,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.5,188,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.75,188,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.9,188,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.975,188,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.025,60,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.1,60,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.25,60,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.5,60,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.75,60,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.9,60,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.975,60,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.025,38,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.1,38,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.25,38,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.5,38,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.75,38,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.9,38,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc rsv hosp,0,quantile,0.975,38,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.025,25,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.1,25,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.25,25,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.5,25,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.75,25,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.9,25,AI4Casting_Hub-Flatline
Central,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.975,25,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.025,38,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.1,38,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.25,38,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.5,38,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.75,38,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.9,38,AI4Casting_Hub-Flatline
East,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.975,38,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.025,5,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.1,5,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.25,5,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.5,5,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.75,5,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.9,5,AI4Casting_Hub-Flatline
North East,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.975,5,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.025,3,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.1,3,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.25,3,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.5,3,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.75,3,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.9,3,AI4Casting_Hub-Flatline
North West,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.975,3,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.025,136,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.1,136,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.25,136,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.5,136,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.75,136,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.9,136,AI4Casting_Hub-Flatline
Ontario,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.975,136,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.025,45,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.1,45,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.25,45,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.5,45,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.75,45,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.9,45,AI4Casting_Hub-Flatline
Toronto,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.975,45,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.025,19,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.1,19,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.25,19,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.5,19,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.75,19,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.9,19,AI4Casting_Hub-Flatline
West,2026-02-07,2026-02-07,wk inc flu hosp,0,quantile,0.975,19,AI4Casting_Hub-Flatline
Central,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.025,0,AI4Casting_Hub-Flatline
Central,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.1,0,AI4Casting_Hub-Flatline
Central,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.25,41,AI4Casting_Hub-Flatline
Central,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.5,60,AI4Casting_Hub-Flatline
Central,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.75,79,AI4Casting_Hub-Flatline
Central,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.9,147,AI4Casting_Hub-Flatline
Central,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.975,353,AI4Casting_Hub-Flatline
East,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.025,0,AI4Casting_Hub-Flatline
East,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.1,0,AI4Casting_Hub-Flatline
East,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.25,55,AI4Casting_Hub-Flatline
East,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.5,74,AI4Casting_Hub-Flatline
East,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.75,93,AI4Casting_Hub-Flatline
East,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.9,161,AI4Casting_Hub-Flatline
East,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.975,367,AI4Casting_Hub-Flatline
North East,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.025,0,AI4Casting_Hub-Flatline
North East,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.1,0,AI4Casting_Hub-Flatline
North East,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.25,0,AI4Casting_Hub-Flatline
North East,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.5,19,AI4Casting_Hub-Flatline
North East,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.75,38,AI4Casting_Hub-Flatline
North East,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.9,106,AI4Casting_Hub-Flatline
North East,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.975,312,AI4Casting_Hub-Flatline
North West,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.025,0,AI4Casting_Hub-Flatline
North West,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.1,0,AI4Casting_Hub-Flatline
North West,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.25,0,AI4Casting_Hub-Flatline
North West,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.5,1,AI4Casting_Hub-Flatline
North West,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.75,20,AI4Casting_Hub-Flatline
North West,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.9,88,AI4Casting_Hub-Flatline
North West,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.975,294,AI4Casting_Hub-Flatline
Ontario,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.025,35,AI4Casting_Hub-Flatline
Ontario,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.1,241,AI4Casting_Hub-Flatline
Ontario,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.25,309,AI4Casting_Hub-Flatline
Ontario,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.5,328,AI4Casting_Hub-Flatline
Ontario,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.75,347,AI4Casting_Hub-Flatline
Ontario,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.9,415,AI4Casting_Hub-Flatline
Ontario,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.975,621,AI4Casting_Hub-Flatline
Toronto,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.025,0,AI4Casting_Hub-Flatline
Toronto,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.1,0,AI4Casting_Hub-Flatline
Toronto,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.25,51,AI4Casting_Hub-Flatline
Toronto,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.5,70,AI4Casting_Hub-Flatline
Toronto,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.75,89,AI4Casting_Hub-Flatline
Toronto,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.9,157,AI4Casting_Hub-Flatline
Toronto,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.975,363,AI4Casting_Hub-Flatline
West,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.025,0,AI4Casting_Hub-Flatline
West,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.1,14,AI4Casting_Hub-Flatline
West,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.25,82,AI4Casting_Hub-Flatline
West,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.5,101,AI4Casting_Hub-Flatline
West,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.75,120,AI4Casting_Hub-Flatline
West,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.9,188,AI4Casting_Hub-Flatline
West,2026-02-21,2026-01-31,wk inc covid hosp,3,quantile,0.975,394,AI4Casting_Hub-Flatline
Central,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.025,0,AI4Casting_Hub-Flatline
Central,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.1,26,AI4Casting_Hub-Flatline
Central,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.25,36,AI4Casting_Hub-Flatline
Central,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.5,38,AI4Casting_Hub-Flatline
Central,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.75,40,AI4Casting_Hub-Flatline
Central,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.9,50,AI4Casting_Hub-Flatline
Central,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.975,84,AI4Casting_Hub-Flatline
East,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.025,0,AI4Casting_Hub-Flatline
East,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.1,30,AI4Casting_Hub-Flatline
East,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.25,40,AI4Casting_Hub-Flatline
East,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.5,42,AI4Casting_Hub-Flatline
East,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.75,44,AI4Casting_Hub-Flatline
East,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.9,54,AI4Casting_Hub-Flatline
East,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.975,88,AI4Casting_Hub-Flatline
North East,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.025,0,AI4Casting_Hub-Flatline
North East,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.1,0,AI4Casting_Hub-Flatline
North East,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.25,3,AI4Casting_Hub-Flatline
North East,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.5,5,AI4Casting_Hub-Flatline
North East,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.75,7,AI4Casting_Hub-Flatline
North East,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.9,17,AI4Casting_Hub-Flatline
North East,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.975,51,AI4Casting_Hub-Flatline
North West,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.025,0,AI4Casting_Hub-Flatline
North West,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.1,0,AI4Casting_Hub-Flatline
North West,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.25,0,AI4Casting_Hub-Flatline
North West,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.5,0,AI4Casting_Hub-Flatline
North West,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.75,2,AI4Casting_Hub-Flatline
North West,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.9,12,AI4Casting_Hub-Flatline
North West,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.975,46,AI4Casting_Hub-Flatline
Ontario,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.025,143,AI4Casting_Hub-Flatline
Ontario,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.1,177,AI4Casting_Hub-Flatline
Ontario,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.25,187,AI4Casting_Hub-Flatline
Ontario,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.5,189,AI4Casting_Hub-Flatline
Ontario,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.75,191,AI4Casting_Hub-Flatline
Ontario,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.9,201,AI4Casting_Hub-Flatline
Ontario,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.975,235,AI4Casting_Hub-Flatline
Toronto,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.025,21,AI4Casting_Hub-Flatline
Toronto,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.1,55,AI4Casting_Hub-Flatline
Toronto,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.25,65,AI4Casting_Hub-Flatline
Toronto,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.5,67,AI4Casting_Hub-Flatline
Toronto,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.75,69,AI4Casting_Hub-Flatline
Toronto,2026-02-21,2026-01-31,wk inc rsv hosp,3,quantile,0.9,79,AI4Casting_Hub-Flatline
